Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
3530000,0.6915688,710.1666666666666,-0.45018366,-3.303915702379667,-3.303915702379667,0.015099232,0.09182869,8.849877e-05,0.12949955,0.0014820282,1.0
3540000,0.6523087,920.6,-0.4737389,-4.453320410847664,-4.453320410847664,0.0030858952,0.08788318,8.78974e-05,0.1292991,0.0014720251,1.0
3550000,0.7069337,813.0769230769231,-0.4621316,-3.7746080343539896,-3.7746080343539896,0.008204137,0.085804984,8.731335e-05,0.12910442,0.0014623107,1.0
3560000,0.78934467,691.1764705882352,-0.40633267,-3.0507944138611065,-3.0507944138611065,0.017620442,0.092711605,8.670487e-05,0.1289016,0.0014521896,1.0
3570000,0.7971596,850.7,-0.47404554,-3.9776803702116013,-3.9776803702116013,0.010080594,0.0908898,8.6084445e-05,0.12869479,0.0014418698,1.0
3580000,0.9926085,775.6666666666666,-0.44336766,-3.6160469919443132,-3.6160469919443132,0.009724102,0.08692048,8.5491716e-05,0.12849721,0.0014320108,1.0
3590000,1.1265703,757.8666666666667,-0.45193914,-3.4221536229054133,-3.4221536229054133,0.01644807,0.087753996,8.490104e-05,0.12830032,0.0014221858,1.0
3600000,1.2400887,659.625,-0.41519946,-2.739537760615349,-2.739537760615349,0.014954403,0.08798683,8.430816e-05,0.1281027,0.0014123244,1.0
3610000,1.1823677,835.3529411764706,-0.46883503,-3.871537839062512,-3.871537839062512,0.00573134,0.09165506,8.368894e-05,0.1278963,0.0014020245,1.0
3620000,1.0262752,701.5384615384615,-0.45103323,-3.1954288131424358,-3.1954288131424358,0.01086662,0.09377853,8.3093e-05,0.12769765,0.0013921121,1.0
3630000,0.9376831,841.5555555555555,-0.4460346,-3.8389225287569895,-3.8389225287569895,0.009837445,0.09613989,8.250438e-05,0.12750143,0.0013823211,1.0
3640000,0.8565803,914.3076923076923,-0.46129978,-4.288217020531495,-4.288217020531495,0.006511802,0.09353964,8.1901635e-05,0.12730052,0.0013722958,1.0
3650000,1.0034173,698.9285714285714,-0.4414182,-3.496250339916774,-3.496250339916774,0.012220872,0.09531612,8.1305625e-05,0.12710184,0.001362382,1.0
3660000,1.0187473,693.4666666666667,-0.40898943,-2.768212732858956,-2.768212732858956,0.026372286,0.09034099,8.0711245e-05,0.12690373,0.0013524954,1.0
3670000,0.9807744,818.6363636363636,-0.42973554,-3.7491366876797243,-3.7491366876797243,0.009449178,0.09870351,8.010393e-05,0.12670128,0.0013423939,1.0
3680000,1.0470878,730.0666666666667,-0.4070131,-3.0613074196236476,-3.0613074196236476,0.019544592,0.08896229,7.951341e-05,0.12650444,0.0013325717,1.0
3690000,0.9977915,774.5333333333333,-0.42156988,-3.569169039838016,-3.569169039838016,0.015382616,0.08705973,7.888028e-05,0.12629339,0.0013220407,1.0
3700000,0.7106246,720.1818181818181,-0.43102247,-2.9450891431834965,-2.9450891431834965,0.016909683,0.09199218,7.831015e-05,0.12610337,0.0013125574,1.0
3710000,0.6992627,743.8461538461538,-0.40451068,-3.3667869836091997,-3.3667869836091997,0.019599235,0.093235806,7.770606e-05,0.125902,0.0013025093,1.0
3720000,0.72698766,746.4615384615385,-0.46066266,-3.4031203746795655,-3.4031203746795655,0.009663561,0.089827135,7.709477e-05,0.12569824,0.0012923417,1.0
3730000,0.7194177,747.8571428571429,-0.43278822,-3.2807355768540325,-3.2807355768540325,0.023289418,0.09520458,7.651152e-05,0.12550382,0.00128264,1.0
3740000,0.69070584,774.0,-0.43880752,-3.8680731003934685,-3.8680731003934685,0.0043360395,0.09463384,7.59228e-05,0.12530759,0.0012728478,1.0
3750000,0.80604774,771.25,-0.4321926,-3.2888464709887137,-3.2888464709887137,0.016401095,0.08910375,7.531275e-05,0.12510423,0.0012627008,1.0
3760000,0.88749856,689.05,-0.44843945,-3.0615102857351304,-3.0615102857351304,0.014561418,0.08728085,7.472285e-05,0.124907605,0.0012528887,1.0
3770000,0.73214984,897.1111111111111,-0.4656318,-4.2959003580941095,-4.2959003580941095,0.0068556946,0.09490749,7.409966e-05,0.124699876,0.0012425228,1.0
3780000,0.71079093,999.0,-0.49168426,-4.905514714973314,-4.905514714973314,0.00034647962,0.08987452,7.3491356e-05,0.12449709,0.0012324047,1.0
3790000,0.85463065,643.4761904761905,-0.4359654,-2.9564252853393556,-2.9564252853393556,0.016453179,0.09241171,7.291303e-05,0.12430434,0.0012227856,1.0
3800000,0.88323104,999.0,-0.4755644,-4.283511519432068,-4.283511519432068,0.0032443646,0.09365917,7.2295865e-05,0.124098584,0.0012125196,1.0
3810000,0.7634534,817.4,-0.44220167,-3.6126603305339815,-3.6126603305339815,0.013899294,0.09281936,7.170258e-05,0.123900846,0.0012026515,1.0
3820000,1.0354565,808.5,-0.45828632,-3.704157472721168,-3.704157472721168,0.0110475235,0.08919447,7.109768e-05,0.123699196,0.0011925901,1.0
3830000,0.907536,809.0,-0.45448548,-3.720306996504466,-3.720306996504466,0.011963644,0.0956916,7.0490736e-05,0.12349688,0.0011824943,1.0
3840000,0.8008683,724.0,-0.439671,-3.2796752862632275,-3.2796752862632275,0.011021474,0.09342098,6.991239e-05,0.12330411,0.0011728748,1.0
3850000,0.88921577,500.14285714285717,-0.40023983,-1.9075001744287354,-1.9075001744287354,0.027919944,0.09757691,6.930236e-05,0.123100765,0.001162728,1.0
3860000,0.9793369,860.0666666666667,-0.45479244,-4.029160378376643,-4.029160378376643,0.013025372,0.09369863,6.8690315e-05,0.122896746,0.0011525473,1.0
3870000,0.9461101,890.625,-0.47347993,-4.310575382784009,-4.310575382784009,0.0026693405,0.09554785,6.810577e-05,0.12270189,0.0011428247,1.0
3880000,0.94104743,832.3,-0.4692629,-3.8201303005218508,-3.8201303005218508,0.008140372,0.085711285,6.749717e-05,0.12249903,0.0011327014,1.0
3890000,0.86356425,743.7368421052631,-0.4374345,-3.336810807648458,-3.336810807648458,0.020496916,0.09287932,6.691077e-05,0.12230356,0.0011229477,1.0
3900000,0.8494251,838.625,-0.44757253,-3.931837849318981,-3.931837849318981,0.009817627,0.095612176,6.629601e-05,0.12209863,0.001112722,1.0
3910000,0.7170174,926.8333333333334,-0.46812662,-4.444375356038411,-4.444375356038411,0.0074955444,0.09347607,6.571484e-05,0.12190492,0.0011030553,1.0
3920000,0.79225963,765.625,-0.44448015,-3.3930190699175,-3.3930190699175,0.016030462,0.09346161,6.510643e-05,0.12170213,0.0010929356,1.0
3930000,0.71855825,861.5,-0.4423508,-3.90956280939281,-3.90956280939281,0.010829255,0.09133305,6.4510554e-05,0.12150348,0.0010830238,1.0
3940000,0.80680007,825.1428571428571,-0.43449906,-3.8365860698478564,-3.8365860698478564,0.011312591,0.087231725,6.3897045e-05,0.12129898,0.0010728193,1.0
3950000,0.98679405,738.2142857142857,-0.4305988,-3.281550291393484,-3.281550291393484,0.01862584,0.093364224,6.330823e-05,0.121102706,0.0010630253,1.0
3960000,0.82494074,692.3333333333334,-0.3994747,-3.07366026143233,-3.07366026143233,0.014719803,0.09245955,6.269486e-05,0.12089827,0.001052823,1.0
3970000,0.91456413,641.3333333333334,-0.43594605,-2.750273570418358,-2.750273570418358,0.012335058,0.09268745,6.210275e-05,0.12070088,0.0010429743,1.0
3980000,1.0078775,622.2222222222222,-0.3779689,-2.5119557744926877,-2.5119557744926877,0.028760022,0.0913356,6.150144e-05,0.12050046,0.0010329725,1.0
3990000,0.7670008,725.4166666666666,-0.44254228,-3.2415003031492233,-3.2415003031492233,0.010038595,0.08959135,6.0878996e-05,0.12029297,0.0010226191,1.0
4000000,0.7909172,739.7777777777778,-0.45460197,-3.3059002823299832,-3.3059002823299832,0.0054663275,0.09127794,6.029134e-05,0.120097086,0.0010128446,1.0
4010000,0.974329,780.6315789473684,-0.44214296,-3.581305591683639,-3.581305591683639,0.011567218,0.088843375,5.971303e-05,0.119904324,0.0010032253,1.0
4020000,0.877237,756.3333333333334,-0.42397916,-3.4007558739847608,-3.4007558739847608,0.014547588,0.09390592,5.9103237e-05,0.11970106,0.0009930823,1.0
4030000,0.9512606,711.2666666666667,-0.41381145,-3.109080269932747,-3.109080269932747,0.021309746,0.09334439,5.8494134e-05,0.11949802,0.000982951,1.0
4040000,0.88298213,838.6153846153846,-0.45212874,-3.8965003329973955,-3.8965003329973955,0.012926333,0.08904192,5.7888767e-05,0.11929623,0.0009728817,1.0
4050000,0.87483776,614.5,-0.42020193,-2.5084788001009395,-2.5084788001009395,0.016570816,0.08936958,5.7307825e-05,0.1191026,0.0009632187,1.0
4060000,0.9490466,707.25,-0.43491477,-3.1464253021404147,-3.1464253021404147,0.017718716,0.08644788,5.6694877e-05,0.118898265,0.00095302326,1.0
4070000,0.93228257,771.25,-0.44401637,-3.592360298335552,-3.592360298335552,0.007942552,0.093568824,5.6108835e-05,0.11870291,0.0009432756,1.0
4080000,0.9406566,623.0,-0.39120963,-2.603585245460272,-2.603585245460272,0.027566941,0.09153795,5.5515473e-05,0.11850513,0.0009334059,1.0
4090000,0.8377788,773.2727272727273,-0.4482461,-3.540727572007613,-3.540727572007613,0.009477413,0.09357293,5.488954e-05,0.11829649,0.0009229946,1.0
4100000,0.80202496,913.8888888888889,-0.4811693,-4.318287868052721,-4.318287868052721,0.0062797703,0.08821435,5.4296193e-05,0.11809871,0.0009131254,1.0
4110000,1.152412,921.1666666666666,-0.4691365,-4.481038843209927,-4.481038843209927,0.0013717968,0.091610014,5.371675e-05,0.11790555,0.00090348715,1.0
4120000,1.1814152,649.0,-0.429497,-2.776737068044512,-2.776737068044512,0.020372191,0.09545331,5.3091306e-05,0.11769707,0.0008930839,1.0
4130000,1.0301126,844.9166666666666,-0.4627451,-4.037525297453006,-4.037525297453006,0.0029745267,0.08911253,5.250802e-05,0.117502645,0.000883382,1.0
4140000,1.0641979,811.625,-0.47427788,-3.7476628217846155,-3.7476628217846155,0.0071539343,0.09129725,5.190042e-05,0.117300116,0.00087327557,1.0
4150000,0.8875366,745.8125,-0.44035602,-3.3860627729445696,-3.3860627729445696,0.014943961,0.09202023,5.128619e-05,0.11709539,0.00086305884,1.0
4160000,0.8797813,899.0,-0.47912338,-4.3286447922388716,-4.3286447922388716,0.0025708263,0.09461055,5.0731738e-05,0.11691055,0.00085383654,1.0
4170000,0.85705125,885.6666666666666,-0.4706743,-4.167464646909918,-4.167464646909918,0.006801849,0.08947847,5.0100105e-05,0.11670001,0.00084333034,1.0
4180000,0.8250294,763.0,-0.44919106,-3.2873702883720397,-3.2873702883720397,0.008934124,0.10069857,4.949576e-05,0.11649856,0.00083327806,1.0
4190000,0.9391054,999.0,-0.49110183,-4.936910390853882,-4.936910390853882,0.0013355598,0.09082576,4.89065e-05,0.11630215,0.00082347664,1.0
4200000,0.94342154,743.3888888888889,-0.451117,-3.5648061904837105,-3.5648061904837105,0.013971686,0.08998526,4.8283615e-05,0.11609451,0.000813116,1.0
4210000,0.8434929,819.4444444444445,-0.43939075,-3.507073008201339,-3.507073008201339,0.011098784,0.08494761,4.7710913e-05,0.115903616,0.0008035901,1.0
4220000,0.7702374,891.5555555555555,-0.48074457,-4.26721148358451,-4.26721148358451,0.004082834,0.08653965,4.7098933e-05,0.11569962,0.00079341076,1.0
4230000,1.1766573,853.6111111111111,-0.46468994,-4.046328148908085,-4.046328148908085,0.007018885,0.08892021,4.6509314e-05,0.11550307,0.00078360346,1.0
4240000,1.3462337,555.6666666666666,-0.42005882,-2.223360194762548,-2.223360194762548,0.022022054,0.089758605,4.588821e-05,0.115296036,0.00077327254,1.0
4250000,1.4158167,750.2142857142857,-0.42021266,-3.076600236197313,-3.076600236197313,0.015468261,0.09474426,4.5292643e-05,0.11509752,0.00076336635,1.0
4260000,1.7299548,577.1052631578947,-0.39553437,-2.5523335245393572,-2.5523335245393572,0.025591997,0.09302073,4.470452e-05,0.11490148,0.00075358356,1.0
4270000,1.4741131,614.4285714285714,-0.38848877,-2.547821631389005,-2.547821631389005,0.025789404,0.09078746,4.4091936e-05,0.114697285,0.00074339437,1.0
4280000,1.2142957,739.9090909090909,-0.45333377,-3.321218428286639,-3.321218428286639,0.008066761,0.08470727,4.3482127e-05,0.11449402,0.00073325116,1.0
4290000,1.1395564,633.2941176470588,-0.43384853,-2.723564928945373,-2.723564928945373,0.013237192,0.08643373,4.288571e-05,0.11429521,0.00072333094,1.0
4300000,1.2816013,911.0909090909091,-0.46746057,-4.295091294429519,-4.295091294429519,0.003070006,0.090694755,4.230883e-05,0.114102915,0.0007137354,1.0
4310000,1.1127788,704.8823529411765,-0.41610637,-3.0222943469005474,-3.0222943469005474,0.024383085,0.09099576,4.1707935e-05,0.113902606,0.00070374046,1.0
4320000,0.9512067,721.9090909090909,-0.43308687,-3.201291183179075,-3.201291183179075,0.016763257,0.09227565,4.1107527e-05,0.113702476,0.00069375377,1.0
4330000,0.7688172,819.3333333333334,-0.44033813,-3.809611462884479,-3.809611462884479,0.0070855357,0.09163461,4.0509796e-05,0.11350324,0.00068381144,1.0
4340000,0.92939925,710.3684210526316,-0.44404796,-3.1381687137641405,-3.1381687137641405,0.012147337,0.08518573,3.990165e-05,0.11330051,0.00067369593,1.0
4350000,0.8905366,775.1428571428571,-0.45210135,-3.522093194936003,-3.522093194936003,0.007873106,0.09101076,3.9310962e-05,0.11310363,0.000663871,1.0
4360000,0.8250775,621.2222222222222,-0.44264975,-2.618678049908744,-2.618678049908744,0.011368147,0.090398364,3.8686205e-05,0.11289538,0.000653479,1.0
4370000,1.0770677,794.6,-0.43901604,-3.5496717361467227,-3.5496717361467227,0.010387969,0.08901627,3.8092105e-05,0.11269735,0.0006435972,1.0
4380000,1.1913714,699.9444444444445,-0.43761155,-3.051783627933926,-3.051783627933926,0.009985491,0.09073394,3.7500336e-05,0.11250009,0.0006337541,1.0
4390000,1.1323948,608.6666666666666,-0.41026485,-2.679384837930019,-2.679384837930019,0.017953722,0.093053564,3.689442e-05,0.11229812,0.00062367565,1.0
4400000,1.2997465,699.0,-0.4307528,-3.099173597494761,-3.099173597494761,0.011141362,0.08880462,3.6304165e-05,0.11210135,0.00061385776,1.0
4410000,1.3058971,701.8823529411765,-0.41335845,-3.308200255036354,-3.308200255036354,0.01673836,0.088336505,3.5690307e-05,0.11189674,0.00060364715,1.0
4420000,1.0915185,754.1538461538462,-0.4180969,-2.8298752419650555,-2.8298752419650555,0.015623236,0.08584685,3.508977e-05,0.11169656,0.0005936583,1.0
4430000,1.1476716,617.0769230769231,-0.4244103,-2.743980211019516,-2.743980211019516,0.025222246,0.09045667,3.4496454e-05,0.11149879,0.00058378937,1.0
4440000,1.2225841,733.4,-0.43342036,-3.270980289578438,-3.270980289578438,0.00818555,0.088440396,3.390175e-05,0.11130056,0.0005738977,1.0
4450000,1.00099,660.0555555555555,-0.41975573,-2.7555224705073567,-2.7555224705073567,0.031295273,0.09016964,3.330216e-05,0.11110072,0.00056392443,1.0
4460000,0.87144303,612.9166666666666,-0.41640866,-2.4001002103090285,-2.4001002103090285,0.015450282,0.09303834,3.2708755e-05,0.11090289,0.0005540541,1.0
4470000,0.7974315,849.0,-0.44014862,-3.7951080409380107,-3.7951080409380107,0.0091398815,0.09064702,3.21125e-05,0.11070413,0.00054413633,1.0
4480000,0.8277934,680.6315789473684,-0.4321866,-2.9276160825239983,-2.9276160825239983,0.022728032,0.09039859,3.150351e-05,0.11050115,0.00053400686,1.0
4490000,0.8557307,647.6666666666666,-0.3985318,-2.717925245563189,-2.717925245563189,0.026210325,0.09302244,3.0903167e-05,0.11030104,0.00052402116,1.0
4500000,0.82365346,970.1818181818181,-0.4534883,-4.672318569638512,-4.672318569638512,0.0039835996,0.09253131,3.029941e-05,0.11009977,0.00051397865,1.0
4510000,0.90935546,545.8125,-0.43644172,-2.5096216670104434,-2.5096216670104434,0.018710738,0.092098564,2.969907e-05,0.10989966,0.00050399295,1.0
4520000,1.1447942,756.1428571428571,-0.42057702,-2.9447565050795674,-2.9447565050795674,0.014793413,0.094304346,2.9095183e-05,0.10969836,0.0004939483,1.0
4530000,1.2309706,714.5333333333333,-0.42528304,-3.1170336027940113,-3.1170336027940113,0.018766293,0.093075894,2.8504835e-05,0.10950159,0.00048412877,1.0
4540000,1.179598,796.0833333333334,-0.42113954,-3.591091923415661,-3.591091923415661,0.015058164,0.086594895,2.78979e-05,0.10929926,0.00047403347,1.0
4550000,1.032326,810.1111111111111,-0.44840926,-3.6660781105359397,-3.6660781105359397,0.014867243,0.09039504,2.7305274e-05,0.10910173,0.00046417618,1.0
4560000,1.1035812,860.1666666666666,-0.46759334,-4.0877586503823595,-4.0877586503823595,0.0020851097,0.088272855,2.6714633e-05,0.108904846,0.00045435177,1.0
4570000,1.2597164,851.3571428571429,-0.46741936,-3.9849574959703853,-3.9849574959703853,0.0081587825,0.08518758,2.6093154e-05,0.1086977,0.00044401461,1.0
4580000,1.3990809,747.0,-0.43830898,-3.2972502885386348,-3.2972502885386348,0.013627523,0.08708824,2.5502972e-05,0.108500965,0.0004341979,1.0
4590000,1.3607872,765.6666666666666,-0.45027047,-3.4324669539928436,-3.4324669539928436,0.010969132,0.09632237,2.4909375e-05,0.10830309,0.00042432436,1.0
4600000,1.1812817,765.6,-0.439466,-3.4516002694765726,-3.4516002694765726,0.015322351,0.08787259,2.4297819e-05,0.10809923,0.0004141521,1.0
4610000,1.0336725,775.6666666666666,-0.42238104,-3.494340298573176,-3.494340298573176,0.017050311,0.090875596,2.3704544e-05,0.107901484,0.00040428396,1.0
4620000,1.0563018,878.25,-0.45235017,-4.110187835991383,-4.110187835991383,0.005933367,0.08863113,2.3086623e-05,0.10769551,0.0003940059,1.0
4630000,1.4112533,740.1333333333333,-0.42775226,-3.331820277372996,-3.331820277372996,0.013245112,0.086223096,2.2509563e-05,0.10750316,0.0003844075,1.0
4640000,1.4834844,656.8823529411765,-0.4049513,-2.7359355433898815,-2.7359355433898815,0.028499097,0.09644356,2.1890433e-05,0.10729678,0.00037410928,1.0
4650000,1.4666008,620.1333333333333,-0.41100273,-2.5379801958799364,-2.5379801958799364,0.026468728,0.08888421,2.1303924e-05,0.10710127,0.00036435368,1.0
4660000,1.2255993,814.0,-0.42387205,-3.890730319917202,-3.890730319917202,0.0074493443,0.09278154,2.069004e-05,0.10689664,0.00035414277,1.0
4670000,1.3290896,757.25,-0.4317906,-3.426856517791748,-3.426856517791748,0.012817752,0.085307024,2.009401e-05,0.10669798,0.0003442288,1.0
4680000,1.4815586,712.3333333333334,-0.42132407,-3.2438772045649014,-3.2438772045649014,0.020356782,0.0894568,1.9501409e-05,0.10650043,0.0003343718,1.0
4690000,1.4489805,770.1818181818181,-0.45791778,-3.681541934609413,-3.681541934609413,0.0058837268,0.096855596,1.890799e-05,0.10630264,0.00032450134,1.0
4700000,1.3730601,669.3333333333334,-0.43052062,-2.734058097789162,-2.734058097789162,0.018373815,0.08947529,1.8302828e-05,0.1061009,0.00031443549,1.0
4710000,1.4197899,620.3571428571429,-0.45411575,-2.669621678335326,-2.669621678335326,0.0070335683,0.090618216,1.7695396e-05,0.10589841,0.00030433183,1.0
4720000,1.4215037,713.3571428571429,-0.41777208,-3.01312522093455,-3.01312522093455,0.017824715,0.09096,1.7111288e-05,0.105703734,0.00029461613,1.0
4730000,1.7200323,623.4736842105264,-0.37429574,-2.647170229256153,-2.647170229256153,0.029503802,0.0926189,1.6504466e-05,0.10550146,0.00028452266,1.0
4740000,1.7846832,528.1666666666666,-0.40181586,-2.1844309671567035,-2.1844309671567035,0.020119535,0.0940516,1.5901232e-05,0.10530037,0.0002744889,1.0
4750000,1.703175,641.75,-0.4314123,-2.8922668983538946,-2.8922668983538946,0.013486623,0.08267758,1.529703e-05,0.10509897,0.00026443895,1.0
4760000,1.6833628,669.3888888888889,-0.4105786,-2.7821265090452996,-2.7821265090452996,0.023977246,0.096396275,1.4677914e-05,0.10489262,0.000254141,1.0
4770000,1.7486181,788.7692307692307,-0.441244,-3.5673169419169426,-3.5673169419169426,0.011774979,0.090990305,1.4099335e-05,0.10469976,0.00024451737,1.0
4780000,1.8905584,535.8421052631579,-0.37303832,-1.7638501384192042,-1.7638501384192042,0.034724623,0.09714567,1.3500314e-05,0.10450006,0.00023455359,1.0
4790000,1.8097787,711.2727272727273,-0.4124964,-3.4495694843622355,-3.4495694843622355,0.012780999,0.09761263,1.2903667e-05,0.104301184,0.00022462939,1.0
4800000,1.6014935,794.2857142857143,-0.4262635,-3.476343103817531,-3.476343103817531,0.02096523,0.09451935,1.2299338e-05,0.10409975,0.00021457736,1.0
4810000,1.6087973,775.2142857142857,-0.4321491,-3.460978832628046,-3.460978832628046,0.013073038,0.08783312,1.1694093e-05,0.103897996,0.00020451013,1.0
4820000,1.7109792,682.3846153846154,-0.42001662,-2.8204918963213763,-2.8204918963213763,0.008472389,0.08649478,1.1103827e-05,0.103701256,0.00019469204,1.0
4830000,1.6978412,733.5384615384615,-0.44421452,-3.355743085699422,-3.355743085699422,0.018271262,0.0862618,1.0501867e-05,0.10350058,0.00018467943,1.0
4840000,1.6273736,929.7692307692307,-0.4515334,-4.503123404888006,-4.503123404888006,0.0044357013,0.09112448,9.901284e-06,0.1033004,0.0001746897,1.0
4850000,1.8328698,702.7777777777778,-0.44713044,-3.1221447040637336,-3.1221447040637336,0.008486796,0.0873353,9.303223e-06,0.103101045,0.00016474197,1.0
4860000,1.960477,764.4666666666667,-0.43987536,-3.4410069326559705,-3.4410069326559705,0.013133644,0.09185644,8.70694e-06,0.10290228,0.00015482384,1.0
4870000,1.950477,691.75,-0.43240866,-2.954028813966683,-2.954028813966683,0.01878867,0.090783894,8.084987e-06,0.10269498,0.00014447866,1.0
4880000,1.8042823,836.8181818181819,-0.44479758,-3.846184885272613,-3.846184885272613,0.006045295,0.08364268,7.4898453e-06,0.10249658,0.00013457944,1.0
4890000,1.7890538,907.4,-0.44699845,-4.284030319750309,-4.284030319750309,0.010285519,0.09531607,6.8933705e-06,0.102297775,0.0001246581,1.0
4900000,1.5804545,644.3333333333334,-0.44001818,-2.6864835677875414,-2.6864835677875414,0.029671209,0.09018241,6.3006796e-06,0.10210019,0.000114799666,1.0
4910000,1.748993,747.6923076923077,-0.43836194,-3.321331026462408,-3.321331026462408,0.014643116,0.09271294,5.6969457e-06,0.10189895,0.00010475755,1.0
4920000,2.0194979,845.7,-0.43553394,-3.97195033878088,-3.97195033878088,0.0063693756,0.0904675,5.0886233e-06,0.10169617,9.4639116e-05,1.0
4930000,2.102998,680.6315789473684,-0.40931284,-2.8283633770127046,-2.8283633770127046,0.025146792,0.09211965,4.514424e-06,0.101504765,8.508826e-05,1.0
4940000,1.9724633,630.8,-0.43547,-2.4821557535065546,-2.4821557535065546,0.01184027,0.095416024,3.919133e-06,0.10130635,7.518661e-05,1.0
4950000,1.9183878,805.8823529411765,-0.44212744,-3.8048669455779924,-3.8048669455779924,0.011693865,0.090553194,3.2855291e-06,0.10109515,6.464765e-05,1.0
4960000,1.9303343,506.85714285714283,-0.39360538,-1.8871144375630788,-1.8871144375630788,0.035100028,0.09324542,2.693074e-06,0.10089766,5.4793145e-05,1.0
4970000,1.6644912,485.7,-0.40652022,-1.803980152308941,-1.803980152308941,0.018200876,0.09002402,2.114725e-06,0.10070486,4.517327e-05,1.0
4980000,1.6938447,723.0625,-0.427272,-3.2702252361923456,-3.2702252361923456,0.016922722,0.09162646,1.492568e-06,0.10049749,3.4824727e-05,1.0
4990000,2.067086,629.3529411764706,-0.39673337,-2.7072354888214782,-2.7072354888214782,0.022652322,0.09031819,9.095819e-07,0.100303166,2.5127722e-05,1.0
5000000,1.8393873,591.5,-0.4037965,-2.417322407166163,-2.417322407166163,0.026006723,0.08692502,2.971999e-07,0.100099035,1.4941761e-05,1.0
